OrderID,CustomerID,OrderDate,City,State,PaymentMode,OrderStatus
858,939,2025-12-22,Bengaluru,Telangana,Wallet,Delivered
859,1279,2024-07-01,Mumbai,West Bengal,UPI,Cancelled
860,409,2025-03-14,Lucknow,Rajasthan,NetBanking,Delivered
861,1377,2026-01-30,Chennai,Rajasthan,COD,Cancelled
862,870,2025-07-27,Jaipur,Telangana,Card,Cancelled
863,1132,2024-11-12,Ahmedabad,UP,COD,Cancelled
864,922,2024-05-14,Bengaluru,Telangana,Wallet,Delivered
865,264,2024-03-13,Bengaluru,Gujarat,UPI,Shipped
866,134,2025-03-07,Delhi,West Bengal,Card,Delivered
867,20,2024-05-06,Mumbai,Telangana,Wallet,Delivered
868,1194,2024-07-27,Lucknow,Telangana,UPI,Delivered
869,1443,2024-04-16,Delhi,Gujarat,UPI,Shipped
870,1471,2024-05-22,Bengaluru,Maharashtra,NetBanking,Shipped
871,103,2024-09-21,Bengaluru,Rajasthan,COD,Shipped
872,405,2025-06-20,Lucknow,West Bengal,Card,Returned
873,1499,2024-12-09,Kolkata,Maharashtra,NetBanking,Shipped
874,13,2025-07-22,Bengaluru,Delhi,Card,Cancelled
875,1111,2024-07-15,Kolkata,Gujarat,UPI,Delivered
876,384,2024-08-29,Hyderabad,Gujarat,Card,Returned
877,1214,2025-11-30,Chennai,West Bengal,NetBanking,Cancelled
878,874,2024-09-29,Chennai,Telangana,Card,Delivered
879,1400,2025-12-20,Chennai,Tamil Nadu,Card,Delivered
880,129,2024-04-22,Lucknow,Telangana,UPI,Returned
881,1381,2024-05-10,Lucknow,Maharashtra,UPI,Cancelled
882,741,2025-10-13,Kolkata,Karnataka,Wallet,Cancelled
883,924,2025-01-10,Hyderabad,UP,COD,Returned
884,1002,2024-12-22,Hyderabad,Kerala,Card,Shipped
885,350,2025-10-12,Mumbai,Telangana,NetBanking,Returned
886,665,2025-06-05,Jaipur,UP,NetBanking,Returned
887,291,2024-07-24,Jaipur,Rajasthan,UPI,Shipped
888,782,2025-01-08,Delhi,Rajasthan,COD,Delivered
889,1356,2025-05-08,Delhi,Delhi,Wallet,Shipped
890,195,2024-09-28,Mumbai,Rajasthan,NetBanking,Shipped
891,691,2024-11-22,Ahmedabad,Maharashtra,NetBanking,Returned
892,622,2024-07-30,Kochi,Tamil Nadu,Card,Shipped
893,1243,2025-07-01,Lucknow,Rajasthan,NetBanking,Shipped
894,1364,2025-07-02,Mumbai,Telangana,UPI,Delivered
895,1446,2025-01-15,Lucknow,West Bengal,COD,Shipped
896,1063,2024-10-16,Lucknow,Gujarat,NetBanking,Returned
897,631,2024-03-03,Delhi,Telangana,COD,Returned
898,250,2025-11-06,Kolkata,Delhi,Wallet,Cancelled
899,1485,2025-02-02,Hyderabad,Delhi,COD,Returned
900,37,2024-04-23,Lucknow,Telangana,NetBanking,Shipped
901,669,2024-09-20,Ahmedabad,Telangana,NetBanking,Cancelled
902,698,2025-09-09,Kolkata,Telangana,Card,Shipped
903,1296,2025-01-13,Kolkata,Gujarat,Wallet,Shipped
904,1001,2024-10-31,Kolkata,UP,UPI,Cancelled
905,196,2025-07-26,Jaipur,Delhi,Wallet,Cancelled
906,1084,2024-05-12,Lucknow,UP,Wallet,Cancelled
907,921,2024-04-27,Jaipur,Gujarat,COD,Shipped
908,121,2025-02-25,Lucknow,Gujarat,Card,Delivered
909,730,2025-01-19,Kolkata,UP,Wallet,Shipped
910,656,2024-11-24,Lucknow,Telangana,Wallet,Shipped
911,386,2025-12-11,Kolkata,West Bengal,UPI,Cancelled
912,400,2024-04-21,Kochi,Kerala,COD,Shipped
913,867,2025-03-10,Mumbai,Tamil Nadu,COD,Shipped
914,607,2024-07-15,Mumbai,Maharashtra,NetBanking,Delivered
915,953,2025-03-02,Delhi,UP,NetBanking,Shipped
916,910,2025-10-19,Hyderabad,Karnataka,COD,Returned
917,406,2024-11-27,Kolkata,UP,COD,Shipped
918,264,2025-10-11,Hyderabad,Maharashtra,UPI,Delivered
919,1132,2025-01-18,Lucknow,Telangana,Card,Cancelled
920,1127,2025-03-09,Mumbai,Rajasthan,COD,Returned
921,669,2024-08-19,Kolkata,Maharashtra,COD,Cancelled
922,1165,2025-09-20,Mumbai,Kerala,UPI,Shipped
923,131,2025-07-11,Bengaluru,Delhi,Card,Delivered
924,335,2025-08-07,Ahmedabad,Karnataka,COD,Cancelled
925,167,2025-01-30,Jaipur,Telangana,UPI,Returned
926,1117,2025-04-04,Mumbai,Kerala,NetBanking,Returned
927,318,2026-01-30,Kochi,Karnataka,Card,Returned
928,237,2024-07-30,Chennai,Gujarat,Card,Delivered
929,1400,2025-12-10,Kochi,Maharashtra,UPI,Shipped
930,87,2025-06-23,Mumbai,Gujarat,Card,Shipped
931,1026,2024-07-08,Hyderabad,Telangana,NetBanking,Returned
932,1045,2024-03-09,Chennai,UP,UPI,Returned
933,140,2025-09-04,Mumbai,Gujarat,Wallet,Delivered
934,471,2024-09-19,Kolkata,UP,UPI,Cancelled
935,166,2026-02-06,Kolkata,Telangana,Wallet,Shipped
936,436,2025-03-31,Delhi,Kerala,UPI,Cancelled
937,1140,2024-11-17,Hyderabad,Kerala,NetBanking,Shipped
938,1245,2024-09-12,Chennai,Telangana,Card,Cancelled
939,805,2024-11-11,Bengaluru,Tamil Nadu,NetBanking,Delivered
940,1236,2025-05-20,Kochi,Rajasthan,Card,Shipped
941,86,2024-06-13,Jaipur,Karnataka,Card,Shipped
942,612,2025-09-24,Ahmedabad,West Bengal,COD,Cancelled
943,112,2025-06-07,Ahmedabad,West Bengal,COD,Shipped
944,49,2025-07-26,Chennai,Maharashtra,Card,Shipped
945,423,2025-01-25,Lucknow,Rajasthan,COD,Returned
946,1233,2025-03-25,Delhi,UP,NetBanking,Cancelled
947,509,2026-01-02,Bengaluru,West Bengal,UPI,Delivered
948,1269,2024-03-21,Mumbai,Maharashtra,COD,Delivered
949,912,2024-12-25,Jaipur,West Bengal,Card,Delivered
950,754,2024-04-13,Ahmedabad,Gujarat,NetBanking,Cancelled
951,574,2024-05-06,Jaipur,Maharashtra,COD,Delivered
952,619,2024-06-20,Delhi,Tamil Nadu,NetBanking,Shipped
953,1304,2024-06-21,Mumbai,UP,Card,Delivered
954,177,2024-06-13,Ahmedabad,UP,Wallet,Cancelled
955,47,2024-11-21,Kolkata,UP,UPI,Shipped
956,134,2024-09-26,Jaipur,Rajasthan,UPI,Delivered
957,886,2025-07-12,Lucknow,Rajasthan,Card,Delivered
958,91,2025-10-01,Bengaluru,Tamil Nadu,COD,Returned
959,548,2024-09-13,Mumbai,Tamil Nadu,Card,Shipped
960,918,2026-01-25,Mumbai,Maharashtra,Wallet,Returned
961,1440,2025-09-13,Lucknow,Gujarat,UPI,Cancelled
962,182,2025-02-25,Kolkata,Telangana,NetBanking,Returned
963,336,2025-08-29,Hyderabad,Telangana,Wallet,Shipped
964,1310,2025-01-12,Hyderabad,Rajasthan,Card,Returned
965,958,2025-03-06,Hyderabad,Tamil Nadu,Card,Returned
966,1111,2026-01-10,Jaipur,Telangana,NetBanking,Delivered
967,519,2025-10-27,Delhi,Telangana,COD,Returned
968,1105,2025-05-25,Delhi,Maharashtra,COD,Shipped
969,700,2025-10-24,Kochi,Delhi,Wallet,Shipped
970,1420,2024-09-16,Jaipur,Karnataka,NetBanking,Delivered
971,1115,2025-07-16,Mumbai,Kerala,UPI,Delivered
972,1128,2024-11-05,Delhi,Gujarat,COD,Returned
973,667,2024-06-17,Hyderabad,Kerala,NetBanking,Returned
974,1182,2024-09-30,Hyderabad,Rajasthan,UPI,Shipped
975,1319,2025-12-05,Lucknow,Delhi,Card,Delivered
976,221,2025-07-19,Lucknow,Delhi,UPI,Cancelled
977,832,2024-10-23,Chennai,Gujarat,Wallet,Delivered
978,49,2024-09-01,Mumbai,Maharashtra,COD,Delivered
979,381,2024-09-18,Bengaluru,Karnataka,COD,Returned
980,865,2024-06-19,Hyderabad,Rajasthan,UPI,Cancelled
981,795,2025-02-04,Hyderabad,Gujarat,COD,Returned
982,1208,2025-11-14,Lucknow,West Bengal,Wallet,Delivered
983,1007,2026-01-14,Mumbai,UP,COD,Cancelled
984,524,2024-03-21,Lucknow,Rajasthan,Wallet,Delivered
985,1411,2025-04-26,Kolkata,West Bengal,COD,Returned
986,779,2024-03-17,Mumbai,UP,UPI,Returned
987,1114,2024-11-03,Bengaluru,Karnataka,Card,Delivered
988,778,2025-05-29,Hyderabad,Gujarat,Wallet,Returned
989,662,2024-03-25,Chennai,Kerala,NetBanking,Shipped
990,841,2025-11-08,Bengaluru,Maharashtra,Card,Delivered
991,911,2025-07-21,Bengaluru,Kerala,Card,Returned
992,1428,2024-11-26,Kolkata,Rajasthan,Wallet,Delivered
993,1200,2024-11-04,Bengaluru,Kerala,NetBanking,Shipped
994,601,2025-05-26,Delhi,Maharashtra,COD,Cancelled
995,225,2025-04-30,Delhi,Karnataka,Card,Returned
996,511,2025-06-30,Mumbai,Rajasthan,Card,Returned
997,620,2024-04-03,Delhi,Gujarat,COD,Returned
998,1462,2024-10-10,Lucknow,Karnataka,UPI,Shipped
999,271,2024-07-10,Kolkata,West Bengal,UPI,Returned
1000,751,2025-07-11,Jaipur,Maharashtra,Wallet,Cancelled
1001,1114,2025-11-30,Bengaluru,Rajasthan,NetBanking,Delivered
1002,894,2024-11-30,Kochi,Rajasthan,UPI,Delivered
1003,539,2024-05-18,Hyderabad,UP,NetBanking,Shipped
1004,248,2024-07-08,Mumbai,Delhi,UPI,Shipped
1005,403,2025-12-30,Lucknow,Kerala,COD,Cancelled
1006,137,2025-06-22,Delhi,West Bengal,NetBanking,Delivered
1007,82,2025-09-14,Ahmedabad,Gujarat,Card,Cancelled
1008,1437,2024-07-04,Jaipur,Maharashtra,COD,Delivered
1009,25,2025-07-25,Bengaluru,Kerala,COD,Delivered
1010,281,2024-12-25,Hyderabad,Gujarat,NetBanking,Shipped
1011,1360,2024-08-30,Lucknow,UP,NetBanking,Shipped
1012,354,2024-05-30,Jaipur,Kerala,Wallet,Delivered
1013,1367,2024-07-17,Delhi,Kerala,Card,Delivered
1014,1052,2025-06-22,Bengaluru,West Bengal,Card,Shipped
1015,847,2025-11-21,Hyderabad,Gujarat,COD,Returned
1016,885,2024-04-20,Mumbai,Telangana,NetBanking,Delivered
1017,1376,2024-09-03,Hyderabad,Rajasthan,NetBanking,Shipped
1018,982,2024-06-28,Kolkata,Kerala,NetBanking,Shipped
1019,1227,2024-10-23,Kochi,Tamil Nadu,NetBanking,Delivered
1020,1229,2025-05-07,Mumbai,Rajasthan,UPI,Delivered
1021,299,2026-02-09,Mumbai,Telangana,COD,Returned
1022,952,2024-12-02,Hyderabad,Tamil Nadu,Wallet,Cancelled
1023,963,2024-12-30,Kochi,UP,NetBanking,Shipped
1024,691,2025-06-13,Bengaluru,UP,COD,Delivered
1025,1289,2024-11-02,Chennai,Tamil Nadu,COD,Shipped
1026,664,2025-01-04,Ahmedabad,West Bengal,Card,Cancelled
1027,393,2024-12-28,Hyderabad,Kerala,NetBanking,Cancelled
1028,1225,2024-11-15,Jaipur,Gujarat,Wallet,Shipped
1029,605,2026-01-23,Ahmedabad,Telangana,Wallet,Cancelled
1030,948,2024-09-15,Kolkata,Kerala,Card,Delivered
1031,1308,2024-12-13,Ahmedabad,Gujarat,Wallet,Cancelled
1032,1327,2024-08-24,Lucknow,Telangana,Card,Returned
1033,1469,2025-06-28,Chennai,West Bengal,NetBanking,Cancelled
1034,522,2024-07-17,Kolkata,Karnataka,COD,Delivered
1035,1128,2025-03-10,Jaipur,Maharashtra,UPI,Shipped
1036,1014,2024-11-05,Lucknow,Kerala,Wallet,Cancelled
1037,1163,2025-07-26,Jaipur,Gujarat,COD,Delivered
1038,1287,2025-05-01,Lucknow,West Bengal,UPI,Returned
1039,793,2025-05-11,Hyderabad,Karnataka,Card,Shipped
1040,741,2024-06-23,Mumbai,Maharashtra,UPI,Cancelled
1041,1124,2024-06-08,Kochi,Tamil Nadu,Card,Delivered
1042,867,2026-01-22,Ahmedabad,Maharashtra,Wallet,Delivered
1043,229,2024-02-29,Hyderabad,West Bengal,COD,Cancelled
1044,493,2025-05-04,Ahmedabad,Gujarat,Wallet,Cancelled
1045,725,2025-09-06,Ahmedabad,Delhi,UPI,Cancelled
1046,352,2024-10-01,Jaipur,Gujarat,Wallet,Delivered
1047,187,2024-08-01,Kolkata,West Bengal,COD,Returned
1048,196,2024-06-25,Ahmedabad,Rajasthan,Card,Shipped
1049,1249,2025-06-03,Delhi,Delhi,Card,Cancelled
1050,7,2024-06-07,Ahmedabad,Tamil Nadu,NetBanking,Returned
1051,438,2025-05-20,Ahmedabad,Karnataka,UPI,Returned
1052,910,2026-02-17,Lucknow,Delhi,NetBanking,Returned
1053,1109,2024-03-13,Chennai,Gujarat,NetBanking,Returned
1054,702,2025-08-08,Hyderabad,Maharashtra,NetBanking,Returned
1055,1243,2025-05-16,Ahmedabad,Telangana,Card,Delivered
1056,1432,2025-10-26,Jaipur,Delhi,NetBanking,Shipped
1057,644,2024-09-29,Hyderabad,Rajasthan,COD,Shipped
1058,473,2024-12-12,Jaipur,West Bengal,NetBanking,Delivered
1059,1154,2026-01-21,Ahmedabad,Karnataka,NetBanking,Delivered
1060,1171,2025-03-23,Hyderabad,Telangana,NetBanking,Delivered
1061,894,2025-07-05,Lucknow,Rajasthan,UPI,Returned
1062,714,2024-11-06,Ahmedabad,Tamil Nadu,COD,Cancelled
1063,324,2025-06-23,Delhi,Gujarat,Wallet,Shipped
1064,782,2024-03-27,Hyderabad,Maharashtra,Card,Delivered
1065,326,2026-02-12,Bengaluru,West Bengal,Wallet,Delivered
1066,163,2024-11-01,Kochi,Tamil Nadu,NetBanking,Shipped
1067,291,2024-12-15,Jaipur,Tamil Nadu,Card,Shipped
1068,639,2025-04-13,Delhi,Kerala,UPI,Shipped
1069,1272,2024-05-23,Mumbai,West Bengal,Card,Cancelled
1070,964,2025-09-02,Jaipur,Delhi,Card,Delivered
1071,1235,2024-09-06,Bengaluru,Karnataka,UPI,Cancelled
1072,1094,2024-08-20,Bengaluru,UP,Wallet,Cancelled
1073,313,2024-08-20,Kochi,Delhi,Card,Delivered
1074,352,2025-01-17,Chennai,Kerala,UPI,Delivered
1075,277,2025-03-28,Delhi,Maharashtra,NetBanking,Shipped
1076,496,2024-07-03,Kolkata,Telangana,Wallet,Cancelled
1077,504,2025-06-06,Lucknow,Delhi,UPI,Shipped
1078,1311,2024-08-02,Kolkata,Maharashtra,UPI,Returned
1079,2,2024-07-07,Chennai,UP,Wallet,Returned
1080,809,2026-01-12,Kochi,Kerala,NetBanking,Returned
1081,1065,2025-12-12,Hyderabad,West Bengal,Wallet,Returned
1082,1073,2024-11-02,Jaipur,Delhi,Wallet,Returned
1083,75,2024-06-27,Ahmedabad,Karnataka,Wallet,Cancelled
1084,237,2024-12-20,Kolkata,Rajasthan,NetBanking,Returned
1085,766,2024-12-21,Mumbai,Telangana,NetBanking,Shipped
1086,442,2024-03-06,Jaipur,Delhi,NetBanking,Shipped
1087,619,2025-12-14,Jaipur,Gujarat,Card,Delivered
1088,900,2024-10-08,Chennai,UP,NetBanking,Returned
1089,953,2026-02-17,Hyderabad,Gujarat,NetBanking,Shipped
1090,106,2025-04-19,Ahmedabad,Delhi,UPI,Cancelled
1091,109,2025-03-08,Hyderabad,UP,NetBanking,Returned
1092,1226,2024-05-08,Chennai,Telangana,Wallet,Returned
1093,982,2024-03-31,Bengaluru,Telangana,COD,Shipped
1094,1038,2025-01-01,Delhi,Maharashtra,UPI,Shipped
1095,1151,2026-02-16,Chennai,Maharashtra,UPI,Shipped
1096,1068,2025-11-25,Hyderabad,Maharashtra,NetBanking,Returned
1097,1256,2025-01-26,Lucknow,Telangana,Wallet,Cancelled
1098,754,2024-12-06,Mumbai,Kerala,Wallet,Delivered
1099,999,2025-05-12,Jaipur,Kerala,UPI,Delivered
1100,774,2024-07-25,Hyderabad,UP,COD,Shipped
1101,403,2024-07-13,Bengaluru,West Bengal,NetBanking,Cancelled
1102,452,2025-03-28,Mumbai,Maharashtra,COD,Delivered
1103,399,2024-07-04,Jaipur,West Bengal,Card,Returned
1104,875,2024-07-23,Kochi,West Bengal,COD,Shipped
1105,136,2024-02-19,Delhi,Maharashtra,COD,Returned
1106,449,2024-04-26,Lucknow,Delhi,NetBanking,Delivered
1107,1371,2024-05-10,Lucknow,Telangana,Wallet,Cancelled
1108,529,2025-06-13,Kolkata,Kerala,Wallet,Cancelled
1109,1362,2025-11-26,Hyderabad,Kerala,Card,Cancelled
1110,503,2025-10-19,Ahmedabad,Maharashtra,NetBanking,Returned
1111,673,2024-11-23,Kochi,Tamil Nadu,NetBanking,Returned
1112,1212,2024-04-11,Chennai,Tamil Nadu,UPI,Shipped
1113,458,2025-09-09,Ahmedabad,Gujarat,NetBanking,Shipped
1114,1429,2024-05-29,Kochi,Kerala,COD,Returned
1115,859,2025-04-03,Kolkata,Telangana,COD,Delivered
1116,333,2024-10-24,Kolkata,UP,UPI,Cancelled
1117,893,2024-04-17,Jaipur,Rajasthan,Card,Returned
1118,63,2025-06-17,Hyderabad,Telangana,UPI,Cancelled
1119,997,2024-10-17,Lucknow,Rajasthan,Wallet,Shipped
1120,881,2025-04-09,Ahmedabad,Tamil Nadu,Card,Shipped
1121,327,2025-01-28,Kolkata,Telangana,Wallet,Returned
1122,207,2024-05-13,Bengaluru,Karnataka,UPI,Shipped
1123,878,2025-08-25,Lucknow,Karnataka,Card,Delivered
1124,966,2024-02-21,Delhi,Maharashtra,Card,Cancelled
1125,1391,2025-02-28,Hyderabad,West Bengal,UPI,Delivered
1126,635,2024-08-06,Hyderabad,Karnataka,UPI,Delivered
1127,1259,2024-03-30,Mumbai,Gujarat,Card,Returned
1128,221,2025-07-05,Chennai,West Bengal,COD,Delivered
1129,583,2025-11-07,Delhi,Karnataka,NetBanking,Cancelled
1130,1318,2024-07-29,Kochi,Karnataka,NetBanking,Shipped
1131,582,2026-01-24,Mumbai,Rajasthan,COD,Shipped
1132,969,2026-01-30,Lucknow,Telangana,Wallet,Cancelled
1133,1339,2024-12-15,Jaipur,Rajasthan,Card,Cancelled
1134,669,2026-01-01,Ahmedabad,Gujarat,NetBanking,Shipped
1135,318,2026-02-08,Mumbai,Karnataka,UPI,Delivered
1136,221,2024-07-19,Lucknow,Delhi,Card,Delivered
1137,682,2024-12-04,Hyderabad,West Bengal,Card,Returned
1138,840,2025-05-09,Bengaluru,Kerala,Wallet,Cancelled
1139,430,2026-02-14,Lucknow,Maharashtra,COD,Shipped
1140,393,2025-03-25,Hyderabad,Karnataka,UPI,Delivered
1141,798,2024-11-03,Delhi,UP,NetBanking,Returned
1142,663,2026-02-14,Lucknow,Delhi,COD,Returned
1143,645,2025-12-24,Kolkata,Delhi,UPI,Shipped
1144,852,2024-11-01,Bengaluru,UP,COD,Shipped
1145,288,2024-04-02,Ahmedabad,Kerala,Wallet,Returned
1146,415,2024-11-29,Delhi,Rajasthan,UPI,Delivered
1147,739,2025-11-26,Hyderabad,West Bengal,COD,Cancelled
1148,215,2024-02-21,Lucknow,Kerala,Card,Shipped
1149,681,2024-07-19,Kochi,Tamil Nadu,Wallet,Returned
1150,1210,2025-08-13,Kolkata,West Bengal,Card,Returned
1151,932,2024-03-30,Kolkata,Kerala,COD,Returned
1152,583,2024-04-04,Hyderabad,Maharashtra,NetBanking,Delivered
1153,855,2025-06-18,Lucknow,West Bengal,Wallet,Shipped
1154,1211,2025-01-06,Ahmedabad,UP,COD,Cancelled
1155,80,2025-12-17,Ahmedabad,West Bengal,COD,Returned
1156,9,2024-11-16,Kochi,Gujarat,UPI,Shipped
1157,490,2025-05-24,Jaipur,Maharashtra,NetBanking,Delivered
1158,561,2024-05-06,Kochi,Kerala,NetBanking,Delivered
1159,1311,2025-07-16,Chennai,West Bengal,UPI,Returned
1160,438,2025-10-05,Kochi,Kerala,COD,Delivered
1161,797,2024-10-16,Kochi,Telangana,Card,Shipped
1162,1404,2024-03-04,Jaipur,Karnataka,COD,Shipped
1163,43,2025-06-24,Bengaluru,Delhi,COD,Shipped
1164,599,2025-12-23,Chennai,Rajasthan,Card,Returned
1165,1494,2024-09-14,Delhi,Telangana,UPI,Cancelled
1166,1111,2024-12-31,Kochi,Karnataka,UPI,Shipped
1167,7,2024-06-22,Ahmedabad,Karnataka,COD,Shipped
1168,925,2024-06-14,Hyderabad,Karnataka,Wallet,Returned
1169,251,2025-07-26,Lucknow,West Bengal,COD,Delivered
1170,189,2025-02-17,Hyderabad,Delhi,NetBanking,Shipped
1171,513,2025-08-30,Mumbai,West Bengal,UPI,Delivered
1172,299,2024-08-03,Hyderabad,Delhi,Wallet,Shipped
1173,1294,2025-06-23,Hyderabad,Maharashtra,COD,Returned
1174,213,2025-05-06,Kochi,Rajasthan,Card,Shipped
1175,1272,2024-08-31,Lucknow,West Bengal,UPI,Shipped
1176,1013,2025-12-22,Kochi,UP,NetBanking,Cancelled
1177,756,2025-12-07,Ahmedabad,Maharashtra,UPI,Returned
1178,8,2024-08-29,Kolkata,Telangana,UPI,Cancelled
1179,694,2025-12-14,Jaipur,Maharashtra,COD,Returned
1180,275,2024-05-16,Bengaluru,West Bengal,Wallet,Delivered
1181,279,2025-10-18,Lucknow,UP,Wallet,Cancelled
1182,1280,2024-06-20,Mumbai,Telangana,Card,Cancelled
1183,872,2025-08-21,Chennai,Maharashtra,UPI,Delivered
1184,1362,2024-12-22,Delhi,Tamil Nadu,NetBanking,Shipped
1185,697,2024-12-02,Jaipur,Karnataka,Wallet,Cancelled
1186,1021,2024-05-05,Chennai,Tamil Nadu,NetBanking,Delivered
1187,584,2024-03-16,Hyderabad,Delhi,UPI,Shipped
1188,1235,2025-08-09,Kolkata,Karnataka,COD,Delivered
1189,542,2024-05-26,Hyderabad,Telangana,UPI,Shipped
1190,435,2025-10-01,Kolkata,Karnataka,Card,Delivered
1191,638,2024-11-28,Kochi,Kerala,UPI,Cancelled
1192,1348,2025-09-06,Chennai,Karnataka,NetBanking,Delivered
1193,861,2025-01-03,Bengaluru,Telangana,COD,Delivered
1194,141,2024-07-08,Bengaluru,West Bengal,UPI,Delivered
1195,88,2025-06-21,Lucknow,Telangana,NetBanking,Delivered
1196,326,2024-11-15,Kolkata,Kerala,Card,Delivered
1197,345,2025-01-26,Delhi,West Bengal,UPI,Delivered
1198,448,2025-06-14,Delhi,Delhi,Wallet,Shipped
1199,11,2025-04-11,Kochi,Tamil Nadu,Wallet,Shipped
1200,1122,2025-07-07,Ahmedabad,Maharashtra,NetBanking,Shipped
1201,1366,2025-11-07,Jaipur,Gujarat,Wallet,Cancelled
1202,279,2025-02-05,Jaipur,West Bengal,NetBanking,Cancelled
1203,511,2024-11-20,Kolkata,Karnataka,NetBanking,Cancelled
1204,1240,2025-12-13,Lucknow,Maharashtra,UPI,Returned
1205,392,2025-10-15,Chennai,Delhi,Wallet,Shipped
1206,1189,2025-12-06,Bengaluru,Gujarat,Card,Delivered
1207,512,2024-10-12,Mumbai,Karnataka,NetBanking,Shipped
1208,567,2024-09-29,Bengaluru,West Bengal,UPI,Shipped
1209,1426,2024-06-11,Mumbai,Rajasthan,UPI,Cancelled
1210,916,2024-09-17,Delhi,Delhi,UPI,Cancelled
1211,842,2025-01-16,Jaipur,Kerala,COD,Returned
1212,413,2025-12-29,Delhi,Gujarat,NetBanking,Cancelled
1213,1364,2024-08-29,Ahmedabad,UP,NetBanking,Cancelled
1214,101,2025-05-11,Chennai,Maharashtra,NetBanking,Returned
1215,126,2024-07-30,Mumbai,UP,Wallet,Cancelled
1216,847,2024-09-14,Bengaluru,Tamil Nadu,Card,Cancelled
1217,363,2024-12-01,Jaipur,Maharashtra,NetBanking,Delivered
1218,931,2025-10-11,Hyderabad,Tamil Nadu,Card,Returned
1219,1410,2024-09-11,Chennai,UP,NetBanking,Cancelled
1220,984,2024-08-01,Ahmedabad,UP,Card,Delivered
1221,1322,2024-10-16,Lucknow,Rajasthan,Card,Shipped
1222,549,2024-06-10,Hyderabad,Kerala,COD,Delivered
1223,1349,2024-11-23,Kochi,Tamil Nadu,NetBanking,Delivered
1224,1162,2024-04-23,Bengaluru,Gujarat,COD,Cancelled
1225,1369,2024-10-26,Kochi,West Bengal,Wallet,Shipped
1226,1018,2025-11-22,Kochi,Maharashtra,Card,Delivered
1227,1413,2025-01-19,Kochi,Rajasthan,Wallet,Cancelled
1228,986,2024-02-20,Ahmedabad,Delhi,UPI,Cancelled
1229,515,2025-04-29,Chennai,West Bengal,Card,Returned
1230,1233,2026-01-04,Kolkata,West Bengal,COD,Delivered
1231,967,2025-03-14,Kolkata,Gujarat,Card,Cancelled
1232,689,2024-04-05,Hyderabad,UP,Card,Cancelled
1233,467,2025-07-07,Jaipur,Kerala,UPI,Delivered
1234,1158,2024-06-03,Delhi,Gujarat,NetBanking,Delivered
1235,957,2024-09-15,Jaipur,Kerala,UPI,Delivered
1236,1124,2026-01-16,Lucknow,Delhi,Card,Shipped
1237,760,2024-09-29,Bengaluru,Maharashtra,COD,Delivered
1238,838,2025-10-12,Bengaluru,Tamil Nadu,Wallet,Returned
1239,192,2024-09-20,Hyderabad,Gujarat,Wallet,Delivered
1240,513,2024-05-24,Kolkata,Kerala,Card,Delivered
1241,1412,2025-06-20,Chennai,Kerala,Card,Delivered
1242,444,2025-07-04,Jaipur,Telangana,UPI,Delivered
1243,1194,2025-07-18,Ahmedabad,West Bengal,COD,Delivered
1244,1427,2025-05-01,Hyderabad,Telangana,NetBanking,Shipped
1245,200,2024-03-17,Kolkata,Maharashtra,COD,Shipped
1246,322,2024-08-13,Ahmedabad,Maharashtra,Card,Shipped
1247,405,2024-09-20,Delhi,Tamil Nadu,NetBanking,Delivered
1248,921,2025-12-27,Ahmedabad,West Bengal,Card,Delivered
1249,1487,2024-06-18,Ahmedabad,Telangana,COD,Returned
1250,1409,2024-07-25,Bengaluru,Delhi,NetBanking,Returned
1251,351,2024-02-26,Hyderabad,Maharashtra,Wallet,Shipped
1252,861,2026-01-19,Bengaluru,Karnataka,Card,Shipped
1253,315,2024-05-03,Jaipur,Karnataka,NetBanking,Shipped
1254,341,2026-02-04,Chennai,Kerala,Wallet,Cancelled
1255,323,2025-05-27,Kolkata,Kerala,Wallet,Shipped
1256,871,2025-05-23,Delhi,West Bengal,NetBanking,Cancelled
1257,533,2025-01-07,Kolkata,Gujarat,UPI,Shipped
1258,606,2025-04-09,Jaipur,Kerala,NetBanking,Delivered
1259,237,2025-10-06,Delhi,Maharashtra,Card,Delivered
1260,982,2025-09-14,Jaipur,West Bengal,Card,Delivered
1261,369,2025-08-02,Kochi,Gujarat,Card,Shipped
1262,1042,2024-04-10,Kolkata,Kerala,UPI,Shipped
1263,1132,2025-08-23,Bengaluru,Telangana,Wallet,Delivered
1264,535,2024-11-10,Hyderabad,Kerala,Card,Shipped
1265,876,2024-04-04,Lucknow,Gujarat,Card,Shipped
1266,1304,2026-02-03,Bengaluru,Kerala,Card,Returned
1267,865,2024-05-02,Kochi,Karnataka,COD,Returned
1268,1396,2024-08-05,Chennai,Telangana,UPI,Delivered
1269,56,2024-03-01,Mumbai,Maharashtra,UPI,Cancelled
1270,1305,2024-08-05,Kolkata,Karnataka,UPI,Shipped
1271,202,2025-06-25,Lucknow,Kerala,COD,Delivered
1272,1239,2025-11-25,Mumbai,Delhi,COD,Cancelled
1273,1377,2025-03-13,Bengaluru,Kerala,COD,Cancelled
1274,327,2024-11-12,Bengaluru,Kerala,Card,Returned
1275,1006,2024-12-09,Kochi,Karnataka,Card,Shipped
1276,1027,2024-12-10,Kolkata,Maharashtra,COD,Returned
1277,83,2025-06-13,Kochi,Rajasthan,NetBanking,Delivered
